semana_inicio,venta_neta_total_eur,Yt_indexed,Yt_scaled,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_digital_perf,inv_digital_awareness,inv_offline,inv_crm,logadstock_digital_perf,logadstock_digital_awareness,logadstock_offline,logadstock_crm,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,time_trend,logadstock_digital_perf__C1,logadstock_digital_awareness__C1,logadstock_offline__C1,logadstock_crm__C1,logadstock_digital_perf__C2,logadstock_digital_awareness__C2,logadstock_offline__C2,logadstock_crm__C2,logadstock_digital_perf__C3,logadstock_digital_awareness__C3,logadstock_offline__C3,logadstock_crm__C3,logadstock_digital_perf__C4,logadstock_digital_awareness__C4,logadstock_offline__C4,logadstock_crm__C4,logadstock_digital_perf__C6,logadstock_digital_awareness__C6,logadstock_offline__C6,logadstock_crm__C6,logadstock_digital_perf__C7,logadstock_digital_awareness__C7,logadstock_offline__C7,logadstock_crm__C7,logadstock_digital_perf__C8,logadstock_digital_awareness__C8,logadstock_offline__C8,logadstock_crm__C8,logadstock_paid_search__C9,logadstock_social_paid__C9,logadstock_video_online__C9,logadstock_display__C9,logadstock_email_crm__C9,logadstock_radio_local__C9,logadstock_exterior__C9,logadstock_prensa__C9,logadstock_digital_perf__C10,logadstock_digital_awareness__C10,logadstock_offline__C10,logadstock_crm__C10
2023-03-06,3393195.88,1.0013440252291748,3.39319588,3388641.460384615,36307.26,37697.29,28608.23,13826.1,10193.37,22675.29,26395.62,19847.8,74004.55,42434.33,68918.71,10193.37,0.8598643260609378,0.7963435138330192,0.9949170988514331,0.8779286496222078,1.3223126514448469,0.5014870405393331,0.9377970568010312,-1.0585540516456036,0,0,0,0,0,0,1,0.0,-0.21955765842502148,1.2776787100725437,-0.5835807399612875,1.0242534206386795,1.1823689116003349,1.2365049023855117,1.2771623486200883,1.1500246378976022,1.1939034953027126,1.250732038243115,1.29289446895942,1.161621830627795,0.2390242795596204,0.30737018574841496,0.4090856715100117,0.20846289939586082,0.797541261558713,0.8730366046965535,0.9401669807961955,0.8044399583392282,1.1823689116003349,1.2365049023855117,0.02513593968673935,0.5030896272130869,1.2291787811543748,1.250583090740921,0.9280190907878874,-0.10860237946559576,-0.39799923505025137,0.30261914079245755,1.247877023710904,-0.4900909574313865,1.2507155765723932,1.089958501041543,1.2132908833317853,1.275794553054998,1.1500246378976022,1.2857747559348967,1.3018552747993983,1.2266646516145763,-0.18059628531164418,-0.6035558107007531,1.0611958719834775,0.9515098205724234
2023-03-13,3369774.3,0.9944322346860284,3.3697743,3388641.460384615,49222.91,28920.1,23938.84,20556.49,8673.77,20547.4,20660.86,15849.23,78143.01000000001,44495.33,57057.490000000005,8673.77,0.5931314002386393,0.5569265249889477,0.6766909710837872,0.6135903931425776,1.373119086479104,0.3384434581237911,0.6572178126533432,-1.252223920363748,0,0,0,0,0,0,0,0.0857142857142857,-0.023953642069681893,0.7768149244580359,-0.697382635925106,1.040907947803536,1.1275416173032804,1.1304325515194311,1.2397952973115614,1.1288796055602779,1.1379971927335308,1.1421915731819234,1.2546125174987615,1.1400398299033334,0.246136400101525,0.23560718663418453,0.44116180423969714,0.26629849267030575,0.710428733142196,0.7230936182387685,0.8761537225635156,0.7469091495305024,1.1275416173032804,1.1304325515194311,-0.1771244745610692,0.3251466617508868,1.1345308299788144,1.080499544111072,0.8161475579235388,-0.35254117297952187,-0.24053614655536945,-0.025409060181269854,0.988598507023184,-0.06059381679320019,1.1922769138286995,1.0401257724975994,1.0982126114027995,1.1864058622381888,1.1288796055602779,1.2449825404011141,1.2529245203743038,1.209355565563764,-0.3690803001887373,-0.7964228366808214,0.9490673550569664,0.8816177695681602
2023-03-20,3403015.73,1.004241897463461,3.40301573,3388641.460384615,51422.12,35921.99,44170.6,21558.17,9297.05,27730.22,25472.39,21042.12,87344.11,65728.76999999999,74244.73,9297.05,0.44111639145436615,0.4073387700750218,0.5846773838137989,0.5193012260271548,1.4039023532375932,0.1704646079805071,0.3384434581237904,-1.373119086479104,1,0,0,0,0,0,0,0.0,0.19548150293691088,0.7247980216693773,-0.5419005164558994,1.0575624749683925,1.0219240866706751,1.039480823450656,1.1239900989977438,1.0165207547039685,1.0303746024694713,1.0492176037831664,1.1360639599488742,1.0254275612630543,0.24700230640124574,0.26634379351988124,0.4209491465446442,0.25425005220297947,0.5633873264805839,0.5933936483426537,0.7166294321938778,0.5847274917525354,1.0219240866706751,1.039480823450656,0.04388462812006359,0.21939420444240149,0.9652627657674878,0.9417625271315145,0.7844150931876779,-0.2725502380700278,0.05703304327206718,-0.12572593947018745,0.680705950486536,-0.3211694793310769,1.0695158492147232,0.957661136457149,1.0329558636070884,1.048893019866193,1.0165207547039685,1.14377113054283,1.0930535675965085,1.13446489988033,-0.4453823545686977,-0.4818082026844593,0.6749706937709918,0.6821456059886971
2023-03-27,3409056.52,1.006024555815081,3.40905652,3388641.460384615,39208.84,34681.5,27327.6,13950.93,9504.18,23403.97,23128.46,18883.65,73890.34,41278.53,65416.08,9504.18,0.34663343943894215,0.31026252971815815,0.4083190939447521,0.35481816336687166,1.414213562373095,-1.5042796746621287e-16,-5.537976374676458e-16,-1.414213562373095,1,0,0,0,1,1,0,0.0,0.402411204195817,0.884468462961368,-0.6127568964150593,1.0742170021332493,0.895846423076594,0.9187262719132883,0.9771460056051179,0.8929624016639921,0.9020321540353756,0.925914666326954,0.9859446022085473,0.8995261688120422,0.259236473387023,0.29080098634126716,0.38674793387555334,0.27263344683629626,0.39300173184941617,0.4280094700807272,0.5200181686032829,0.41157150975664125,0.895846423076594,0.9187262719132883,0.001294903714057307,0.14701251463055473,0.7708842145466007,0.761283622030634,0.7193241107288012,-0.20625952098743566,-0.2217566771105934,-0.13309938930395188,0.5916793669505312,-0.23029828583317632,0.9395939179129545,0.8370155134269474,0.9175264219395329,0.9187344977317815,0.8929624016639921,1.0132909669837598,0.9428037780612032,0.9726474018869217,-0.6411499718463041,-0.7677749188448091,0.33192362052382657,0.46560384303267316
2023-04-03,3379011.26,0.9971580940334944,3.37901126,3388641.460384615,62851.78,43781.7,41263.08,19043.0,14987.88,25153.26,35247.99,24834.94,106633.48,60306.08,85236.19,14987.88,0.33668477741116554,0.4893885072504848,0.4138465969994605,0.25706391656016625,1.4039023532375932,-0.17046460798050667,-0.33844345812379034,-1.373119086479104,1,0,0,0,1,1,1,0.0,0.5151961496938292,0.48643190528217223,-0.4388163922506093,1.0908715292981057,0.8093393482173546,0.8282706955904869,0.9148756662019843,0.8332244319527362,0.8140535383246978,0.8336538215452217,0.9223552465859929,0.8387069053547993,0.24452248450905253,0.26919306633020684,0.4147076000671064,0.30394136400987504,0.27204569963711805,0.3015483665310424,0.42921646686260273,0.31586241032530016,0.8093393482173546,0.8282706955904869,0.3564626126381459,0.4377272095735481,0.6475671323366258,0.6362130514438155,0.7423294006150246,0.9179285251764966,0.5581588251345326,0.388876663827655,0.42104496783810014,-0.16527016811871229,0.8228975035663154,0.7904844708134429,0.8358076773565095,0.8124518573182915,0.8332244319527362,0.9390577465270679,0.8888864833308734,0.9147868667229947,-0.49146676641819226,-0.5771503753827966,0.19214899353272943,0.3445477480606986
2023-04-10,3363306.27,0.9925234963094208,3.36330627,3388641.460384615,35573.75,30675.64,22952.46,12186.48,8124.08,14848.85,17279.04,13932.89,66249.39,35138.94,46060.78,8124.08,0.2308426404144425,0.33794507356047165,0.34155203187916433,0.190156084886871,1.373119086479104,-0.33844345812379023,-0.6572178126533419,-1.2522239203637489,0,0,0,0,0,0,0,0.0285714285714285,0.6190149279765194,0.42154484097879413,-0.5247818532304721,1.1075260564629625,0.7428779379362348,0.7561616587039222,0.8155059961150729,0.7412054629272595,0.746507830856028,0.7601702714006078,0.8209683651910676,0.7450890157116071,0.2682024748819878,0.28401123846294996,0.37927019899696857,0.28149870553629497,0.17676056008550697,0.19907659573173273,0.29367187633842934,0.18404626676182298,0.7428779379362348,0.7561616587039222,-0.18953705880194976,0.2364472362596712,0.560811983056102,0.5447474433439191,0.6000133336401619,-0.18774250528862652,-0.2721066029710029,0.10183587964374718,0.4263930936275571,0.9622895316705131,0.784801587440588,0.6868521772824382,0.7241022968451609,0.8130100543005339,0.7412054629272595,0.8495106377935193,0.7841269446175135,0.810911971592736,-0.7567162518089745,-0.9882960227915147,-0.033318887885305314,0.17648596084517965
2023-04-17,3385267.66,0.9990043796535996,3.3852676600000002,3388641.460384615,50125.91,41218.53,31758.15,17922.68,13113.66,28533.02,28209.52,15862.34,91344.44,49680.83,72604.88,13113.66,0.38363327555461635,0.4462966959611755,0.4556089157665221,0.4588831931884284,1.3223126514448469,-0.5014870405393328,-0.9377970568010312,-1.0585540516456038,0,0,0,0,0,0,0,0.0714285714285714,0.864404767553784,0.25972937276768226,-0.6260052531721289,1.124180583627819,0.7105029063175333,0.7998133522247344,0.7873184093966843,0.6727996005303621,0.7136193145690881,0.8046471458022009,0.792228389609817,0.6755475541228518,0.24316440017128288,0.3709632942818633,0.3606240961905308,0.20460733506366788,0.12417266155207538,0.24182005840426465,0.24729953249150566,0.08203537058411563,0.7105029063175333,0.7998133522247344,0.0044660445759503965,0.3902388444082604,0.5311987764788383,0.6410882864823833,0.5822944025752903,0.5668871190899444,0.15429719670739206,0.39189410157730115,0.35644449315053356,-0.21404141410688207,0.7620398578483317,0.6418096047629521,0.7834714665904355,0.8279494736004731,0.6727996005303621,0.8421016731231094,0.7357683991841091,0.7833771377865998,-0.737385813910972,-0.9901334437930038,-0.07864478868185602,0.04554168823144676
2023-04-24,3392549.7,1.001153335241003,3.3925497,3388641.460384615,42306.95,30876.84,27700.2,17206.15,7030.83,25394.16,23888.47,18197.8,73183.79,44906.350000000006,67480.43000000001,7030.83,0.21313971886357683,0.22686535095923957,0.2047314221265229,0.27282725831212595,1.2522239203637486,-0.6572178126533424,-1.1638749447610492,-0.803364869133238,1,0,0,0,0,0,1,0.0,0.8861123302856191,0.015196303988008647,-0.5658666449714975,1.1408351107926755,0.6398135712204306,0.7135734958829112,0.7294970313265419,0.6157846624709227,0.6418425951146325,0.7167975302576517,0.733301582582481,0.6176210689520266,0.24047898251272884,0.3418390918801317,0.38111209160015413,0.22514191288587357,0.026131912035653036,0.12386632237709096,0.16524808175800304,-0.004714034976184587,0.6398135712204306,0.7135734958829112,0.018219392347995318,0.12664929130903987,0.4394608145738985,0.5223218780320569,0.5445490126991417,-0.5453108433964639,-0.21079338662495042,-0.05110218390072957,0.46680010154414936,0.5979713459755345,0.6756463112976989,0.5920921588663257,0.703224666285511,0.7310222298426321,0.6157846624709227,0.7906254726770766,0.6685308697648503,0.7303328831328237,-0.9021760257009861,-1.1032627555305061,-0.19697989601514954,-0.06629267401093843
2023-05-01,3420296.22,1.0093414307726118,3.42029622,3388641.460384615,48893.7,39564.42,34446.38,22154.54,11148.68,26426.43,29441.9,21694.27,88458.12,56600.92,77562.6,11148.68,0.25921399330649564,0.22868486042062808,0.23709992636804372,0.41498692735794684,1.1638749447610492,-0.8033648691332377,-1.3223126514448469,-0.5014870405393336,1,0,0,0,0,0,0,0.0,0.8988537258021315,0.0020580141083982296,-0.6714813541753292,1.157489637957532,0.6767737234284656,0.7338864277082711,0.749933282070657,0.7031400215796901,0.6793654883342741,0.7374821418271467,0.7541242646101547,0.7063860347998617,0.2486442525752561,0.33074421162429646,0.36875047910949743,0.2945118541928143,0.060302552462286434,0.1396949273860667,0.18117138823284032,0.08187527682513855,0.6767737234284656,0.7338864277082711,0.2214563312829733,0.17900494747905737,0.5229065163338323,0.577960905348184,0.5533451307618443,0.08768504265829628,0.09525641704643717,0.043701841345609165,0.224062992046155,-0.5617928618328997,0.7252505280417056,0.6122293557592581,0.7418378953305139,0.717600507071707,0.7031400215796901,0.7621867634947007,0.7283089181454638,0.7600825984228249,-0.8895911326683004,-0.9211994748393981,-0.11947576069852248,0.04533567238301832
2023-05-08,3397008.11,1.0024690276953747,3.39700811,3388641.460384615,58090.21,42890.97,35335.99,24141.28,11726.85,31580.54,37707.79,27358.04,100981.18,59477.27,96646.37,11726.85,0.16264239148156479,0.17059809784331503,0.2173237504544216,0.17133275831920197,1.0585540516456038,-0.9377970568010312,-1.4039023532375934,-0.17046460798050767,0,0,0,0,0,0,0,0.0,1.1794003789342165,-0.15064108969645326,-0.5289498755810113,1.1741441651223887,0.5853025516859504,0.6210645964162553,0.623504968954574,0.6083032853862156,0.5865249725580322,0.6226548145673062,0.6253808404961866,0.6100224558908992,0.2830301530651373,0.3209950595487995,0.3293106829694813,0.3243367573365737,-0.061078818084188254,-0.00967694039682767,0.015772352411670215,-0.046657563106061256,0.5853025516859504,0.6210645964162553,0.6882397187084058,0.2575502358785966,0.3941735652260922,0.4158726565749895,0.6416653132474507,0.35399970523438934,0.5044323222838316,-0.020276081750372744,0.2553813959634381,0.13458284260444106,0.6221555700574383,0.5363663021614838,0.6298406105359713,0.6036107038771406,0.6083032853862156,0.6270910847329831,0.6029579650516372,0.6438182101177372,-0.7538901903279247,-0.7145467726508601,-0.4120060936094793,-0.1204919390716113
2023-05-15,3403668.16,1.004434431848591,3.40366816,3388641.460384615,56880.48,38276.65,41684.96,19900.97,11083.01,26273.6,21776.63,22245.24,95157.13,61585.93,70295.47,11083.01,0.19790852130386408,0.26965345663522855,0.29098356013893234,0.21972914093014,0.9377970568010313,-1.0585540516456036,-1.4039023532375934,0.1704646079805074,0,0,0,0,0,0,0,0.0,1.2622194497915438,-0.5539061504910034,-0.6228792364092249,1.190798692287245,0.5805503929346584,0.5950380467356257,0.6077633004471278,0.6492790539793597,0.5817038220848663,0.5961861409479763,0.6093636138033507,0.6516470946562987,0.2906704623607422,0.30019270825404215,0.32351144045123126,0.3973443460568718,-0.07580583116985722,-0.050002774783551286,-0.011560979319841848,-0.011876269403397493,0.5805503929346584,0.5950380467356257,0.4878263036959466,0.27895036521134026,0.409140562449975,0.399074274781952,0.6101911729719839,0.2881953314799647,0.47804979977198475,0.23290037540613337,0.2362468060202897,0.38327460807576375,0.608152503619127,0.5438121488661097,0.5993308038576363,0.5859473539207951,0.6492790539793597,0.6506416086120276,0.5992709914393693,0.5631083086361817,-0.6973945394434291,-0.5080826962685134,-0.41706502288593195,-0.07554241790725148
2023-05-22,3399299.26,1.003145154109687,3.39929926,3388641.460384615,57837.49,43315.71,42612.25,20691.79,15000.33,27956.49,37640.13,22296.64,101153.2,63304.04,87893.26,15000.33,0.31719950614341474,0.3826677218871673,0.5137178416947014,0.2923342465801897,0.8033648691332378,-1.1638749447610492,-1.3223126514448469,0.5014870405393331,1,0,0,0,0,0,0,0.0,1.2461747295114916,-0.36594816670311825,-0.6700672037349676,1.207453219452102,0.5192580794100348,0.5460571220455492,0.5742293159980097,0.5308259192172229,0.5195408551809302,0.5463942280787742,0.5752520801178456,0.5313636391299722,0.2744232585398925,0.30643618953749757,0.3554709848670738,0.286754027731313,-0.1587127840336273,-0.11824282084832735,-0.06024401404167843,-0.1661008856217562,0.5192580794100348,0.5460571220455492,0.6847893592030762,0.5398043582946105,0.33063411162048184,0.34400391541740266,0.6556729828339097,1.0253568175904453,0.6186614973360959,0.4476871729945226,0.3075168144139526,0.29963298273616995,0.5523334477779648,0.47546056687241883,0.538356885086944,0.5591767571135037,0.5308259192172229,0.6382639321507837,0.5520693223477476,0.5212464349614232,-0.5912900455569835,-0.3115792561615043,-0.4699182007292273,-0.275165869763765
2023-05-29,3345356.29,0.9872263941492052,3.3453562900000002,3388641.460384615,49141.02,42013.64,29335.58,20475.11,9210.22,28948.71,28626.39,23495.9,91154.66,49810.69,81071.0,9210.22,0.3693907813562321,0.49669408302479506,0.46447889587575064,0.3121158595148378,0.6572178126533432,-1.252223920363748,-1.1638749447610504,0.8033648691332363,1,0,0,0,0,0,1,0.0,1.3077581411746328,-0.652979581317857,0.6799254640163332,1.2241077466169583,0.5119827845392297,0.564228592702259,0.5820440909962173,0.5295314274230954,0.5121645889724956,0.5648633470926941,0.5832002937811946,0.5300499157587752,0.2581727551988612,0.3279577685495236,0.3613274786796024,0.2797074057422953,-0.17492532352883639,-0.10199458091771489,-0.05691344617753804,-0.1792851911259469,0.5119827845392297,0.564228592702259,0.6800490498183758,0.38893480564714394,0.340751112495216,0.3968962896198319,0.6679477110015323,0.08064488402977484,0.41222924424955903,0.621185338849549,0.523023075824462,1.0428896361286653,0.5383461338326767,0.4770323157555685,0.5388148902977054,0.6096182321738711,0.5295314274230954,0.6381577091066007,0.5660092144541597,0.5308873260876413,-0.5987374606845816,-0.44026560491969957,-0.41934798610322177,-0.29226076140781765
2023-06-05,3411465.7,1.0067355132970588,3.4114657000000004,3388641.460384615,53923.6,41651.19,38794.47,17808.64,12081.59,23231.98,33401.04,21145.03,95574.79000000001,56603.11,77778.05,12081.59,0.4533979293039696,0.6064812588543136,0.5747620477682992,0.5532385138951211,0.5014870405393335,-1.3223126514448469,-0.9377970568010321,1.058554051645603,1,0,0,0,0,0,0,0.0,1.361319192697747,-0.9487251677915193,1.7328721103211986,1.240762273781815,0.54490041742162,0.5957811076298721,0.6605082618982547,0.5432994606703488,0.5455430986739586,0.5969417170660628,0.663043003357746,0.5440233520617853,0.24070683937319345,0.3102742351083819,0.4005676108022584,0.23933775211096087,-0.14126763508467619,-0.06832856629133828,0.03498518944139124,-0.17329233902189295,0.54490041742162,0.5957811076298721,0.618390466833091,0.4461041912285096,0.412175593463474,0.4656355442614733,0.66525613649503,0.423790860408106,0.46090770206398973,0.7612713838423023,0.4753822132938088,0.047515589435534585,0.5767311083373371,0.5026818867174686,0.5465585698114048,0.6840612055048563,0.5432994606703488,0.692935864012929,0.66176772596574,0.615661145961154,-0.5622314878729612,-0.39943889569684365,-0.2007038356990899,-0.2844899847652283
2023-06-12,3389047.89,1.0001199388073765,3.38904789,3388641.460384615,66992.35,48911.63,38278.43,19169.52,11199.53,26985.14,32446.02,21680.99,115903.98000000001,57447.95,81112.15000000001,11199.53,0.4494129331137716,0.5356900549098711,0.6046966716334115,0.4137815259938411,0.33844345812379045,-1.373119086479104,-0.6572178126533424,1.2522239203637486,0,0,0,0,0,0,0,0.0,1.3122412247822934,-1.0436426089625772,1.8684816946548006,1.2574168009466713,0.5561347161636482,0.6351179909111975,0.6325469756862457,0.5390665491844291,0.556937047939436,0.6369501550646628,0.6345824071605304,0.539727088733454,0.24934052417800615,0.3606039661335646,0.35703225278788286,0.2273870389815342,-0.13342843565986814,-0.02426123971268743,-0.004948016816779406,-0.18780046313648693,0.5561347161636482,0.6351179909111975,0.6409972304621263,0.43697390127347585,0.4433635797537318,0.5408856770021151,0.6767274123195098,0.32968885598626946,0.9651807528592182,0.5397595980105521,0.5820858842231953,0.43900528205034783,0.6044095912521854,0.492159059734798,0.6054906074146736,0.6879349597089979,0.5390665491844291,0.6857679712089235,0.5874764362560623,0.6231342060016468,-0.33829359905561285,-0.34917350081525955,-0.2579416219912688,-0.30330333820341393
2023-06-19,3421740.84,1.0097677432098786,3.42174084,3388641.460384615,60134.14,54488.9,57707.69,32822.6,21768.86,28998.44,43637.4,34810.97,114623.04000000001,90530.29000000001,107446.81,21768.86,0.47745266446129125,0.5588548860927518,0.6009974310964743,0.46662650926016075,0.170464607980507,-1.4039023532375932,-0.3384434581237909,1.373119086479104,1,0,0,0,0,0,1,0.0857142857142857,1.4044983663925932,-1.1155010107530958,1.6554659809540497,1.2740713281115281,0.5849561552587242,0.6792453502625309,0.6729523381208459,0.6355364247520919,0.5861735399479321,0.6818518080782989,0.6757121508856312,0.6376850018828623,0.23551132868047814,0.36718341234715235,0.35900257610398556,0.29657578079325925,-0.10341855900413129,0.02642478689257538,0.040805708479142055,-0.08041700101745482,0.5849561552587242,0.6792453502625309,1.1083553685674776,1.056190146854342,0.49929607836134693,0.6181083615011027,0.7955178498926317,2.139679648060193,1.0798607097112618,0.5613248762457927,0.6110488109700231,0.33508336563078717,0.6344323570926002,0.5193156247789616,0.6654655309693411,0.7030783031263768,0.6355364247520919,0.6971492799289511,0.680086142272323,0.6305355457077662,-0.1651840964086051,0.34418209234579994,-0.14657293088834183,-0.1641652451079756
